areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000008,South East,region,05/05/2021,189
E12000008,South East,region,04/05/2021,185
E12000008,South East,region,03/05/2021,183
E12000008,South East,region,02/05/2021,141
E12000008,South East,region,01/05/2021,124
E12000008,South East,region,30/04/2021,142
E12000008,South East,region,29/04/2021,174
E12000008,South East,region,28/04/2021,245
E12000008,South East,region,27/04/2021,197
E12000008,South East,region,26/04/2021,242
E12000008,South East,region,25/04/2021,220
E12000008,South East,region,24/04/2021,130
E12000008,South East,region,23/04/2021,186
E12000008,South East,region,22/04/2021,236
E12000008,South East,region,21/04/2021,270
E12000008,South East,region,20/04/2021,201
E12000008,South East,region,19/04/2021,253
E12000008,South East,region,18/04/2021,279
E12000008,South East,region,17/04/2021,158
E12000008,South East,region,16/04/2021,200
E12000008,South East,region,15/04/2021,190
E12000008,South East,region,14/04/2021,226
E12000008,South East,region,13/04/2021,215
E12000008,South East,region,12/04/2021,225
E12000008,South East,region,11/04/2021,191
E12000008,South East,region,10/04/2021,209
E12000008,South East,region,09/04/2021,241
E12000008,South East,region,08/04/2021,275
E12000008,South East,region,07/04/2021,305
E12000008,South East,region,06/04/2021,298
E12000008,South East,region,05/04/2021,186
E12000008,South East,region,04/04/2021,193
E12000008,South East,region,03/04/2021,197
E12000008,South East,region,02/04/2021,210
E12000008,South East,region,01/04/2021,281
E12000008,South East,region,31/03/2021,334
E12000008,South East,region,30/03/2021,288
E12000008,South East,region,29/03/2021,330
E12000008,South East,region,28/03/2021,454
E12000008,South East,region,27/03/2021,299
E12000008,South East,region,26/03/2021,361
E12000008,South East,region,25/03/2021,462
E12000008,South East,region,24/03/2021,601
E12000008,South East,region,23/03/2021,423
E12000008,South East,region,22/03/2021,474
E12000008,South East,region,21/03/2021,492
E12000008,South East,region,20/03/2021,325
E12000008,South East,region,19/03/2021,405
E12000008,South East,region,18/03/2021,436
E12000008,South East,region,17/03/2021,466
E12000008,South East,region,16/03/2021,444
E12000008,South East,region,15/03/2021,549
E12000008,South East,region,14/03/2021,358
E12000008,South East,region,13/03/2021,341
E12000008,South East,region,12/03/2021,443
E12000008,South East,region,11/03/2021,484
E12000008,South East,region,10/03/2021,494
E12000008,South East,region,09/03/2021,532
E12000008,South East,region,08/03/2021,565
E12000008,South East,region,07/03/2021,358
E12000008,South East,region,06/03/2021,405
E12000008,South East,region,05/03/2021,451
E12000008,South East,region,04/03/2021,443
E12000008,South East,region,03/03/2021,521
E12000008,South East,region,02/03/2021,573
E12000008,South East,region,01/03/2021,545
E12000008,South East,region,28/02/2021,441
E12000008,South East,region,27/02/2021,444
E12000008,South East,region,26/02/2021,596
E12000008,South East,region,25/02/2021,728
E12000008,South East,region,24/02/2021,779
E12000008,South East,region,23/02/2021,829
E12000008,South East,region,22/02/2021,1059
E12000008,South East,region,21/02/2021,760
E12000008,South East,region,20/02/2021,797
E12000008,South East,region,19/02/2021,1008
E12000008,South East,region,18/02/2021,1110
E12000008,South East,region,17/02/2021,1106
E12000008,South East,region,16/02/2021,1169
E12000008,South East,region,15/02/2021,1359
E12000008,South East,region,14/02/2021,824
E12000008,South East,region,13/02/2021,922
E12000008,South East,region,12/02/2021,1259
E12000008,South East,region,11/02/2021,1247
E12000008,South East,region,10/02/2021,1391
E12000008,South East,region,09/02/2021,1461
E12000008,South East,region,08/02/2021,1645
E12000008,South East,region,07/02/2021,1209
E12000008,South East,region,06/02/2021,1206
E12000008,South East,region,05/02/2021,1806
E12000008,South East,region,04/02/2021,2092
E12000008,South East,region,03/02/2021,2319
E12000008,South East,region,02/02/2021,2503
E12000008,South East,region,01/02/2021,2774
E12000008,South East,region,31/01/2021,1662
E12000008,South East,region,30/01/2021,2110
E12000008,South East,region,29/01/2021,2775
E12000008,South East,region,28/01/2021,3101
E12000008,South East,region,27/01/2021,3265
E12000008,South East,region,26/01/2021,3618
E12000008,South East,region,25/01/2021,4383
E12000008,South East,region,24/01/2021,2204
E12000008,South East,region,23/01/2021,3123
E12000008,South East,region,22/01/2021,4106
E12000008,South East,region,21/01/2021,4431
E12000008,South East,region,20/01/2021,4784
E12000008,South East,region,19/01/2021,5598
E12000008,South East,region,18/01/2021,6552
E12000008,South East,region,17/01/2021,4023
E12000008,South East,region,16/01/2021,4297
E12000008,South East,region,15/01/2021,5997
E12000008,South East,region,14/01/2021,6558
E12000008,South East,region,13/01/2021,6726
E12000008,South East,region,12/01/2021,7202
E12000008,South East,region,11/01/2021,8863
E12000008,South East,region,10/01/2021,5367
E12000008,South East,region,09/01/2021,5890
E12000008,South East,region,08/01/2021,7309
E12000008,South East,region,07/01/2021,7934
E12000008,South East,region,06/01/2021,8531
E12000008,South East,region,05/01/2021,10387
E12000008,South East,region,04/01/2021,12506
E12000008,South East,region,03/01/2021,8380
E12000008,South East,region,02/01/2021,9557
E12000008,South East,region,01/01/2021,5535
E12000008,South East,region,31/12/2020,8455
E12000008,South East,region,30/12/2020,12116
E12000008,South East,region,29/12/2020,14665
E12000008,South East,region,28/12/2020,7917
E12000008,South East,region,27/12/2020,8024
E12000008,South East,region,26/12/2020,7361
E12000008,South East,region,25/12/2020,2477
E12000008,South East,region,24/12/2020,5706
E12000008,South East,region,23/12/2020,7010
E12000008,South East,region,22/12/2020,8344
E12000008,South East,region,21/12/2020,8910
E12000008,South East,region,20/12/2020,5997
E12000008,South East,region,19/12/2020,3960
E12000008,South East,region,18/12/2020,6239
E12000008,South East,region,17/12/2020,5921
E12000008,South East,region,16/12/2020,6043
E12000008,South East,region,15/12/2020,6045
E12000008,South East,region,14/12/2020,5988
E12000008,South East,region,13/12/2020,3686
E12000008,South East,region,12/12/2020,3293
E12000008,South East,region,11/12/2020,4075
E12000008,South East,region,10/12/2020,3588
E12000008,South East,region,09/12/2020,3228
E12000008,South East,region,08/12/2020,3133
E12000008,South East,region,07/12/2020,3290
E12000008,South East,region,06/12/2020,2029
E12000008,South East,region,05/12/2020,1884
E12000008,South East,region,04/12/2020,2335
E12000008,South East,region,03/12/2020,2288
E12000008,South East,region,02/12/2020,2288
E12000008,South East,region,01/12/2020,2282
E12000008,South East,region,30/11/2020,2413
E12000008,South East,region,29/11/2020,1468
E12000008,South East,region,28/11/2020,1459
E12000008,South East,region,27/11/2020,2052
E12000008,South East,region,26/11/2020,1756
E12000008,South East,region,25/11/2020,2046
E12000008,South East,region,24/11/2020,1968
E12000008,South East,region,23/11/2020,2382
E12000008,South East,region,22/11/2020,1292
E12000008,South East,region,21/11/2020,1475
E12000008,South East,region,20/11/2020,1883
E12000008,South East,region,19/11/2020,1898
E12000008,South East,region,18/11/2020,2258
E12000008,South East,region,17/11/2020,2286
E12000008,South East,region,16/11/2020,2998
E12000008,South East,region,15/11/2020,1693
E12000008,South East,region,14/11/2020,1806
E12000008,South East,region,13/11/2020,2732
E12000008,South East,region,12/11/2020,2624
E12000008,South East,region,11/11/2020,2715
E12000008,South East,region,10/11/2020,2609
E12000008,South East,region,09/11/2020,2989
E12000008,South East,region,08/11/2020,1962
E12000008,South East,region,07/11/2020,1714
E12000008,South East,region,06/11/2020,1920
E12000008,South East,region,05/11/2020,1922
E12000008,South East,region,04/11/2020,1943
E12000008,South East,region,03/11/2020,1971
E12000008,South East,region,02/11/2020,2524
E12000008,South East,region,01/11/2020,1017
E12000008,South East,region,31/10/2020,1212
E12000008,South East,region,30/10/2020,1701
E12000008,South East,region,29/10/2020,1709
E12000008,South East,region,28/10/2020,1627
E12000008,South East,region,27/10/2020,1704
E12000008,South East,region,26/10/2020,1859
E12000008,South East,region,25/10/2020,972
E12000008,South East,region,24/10/2020,1098
E12000008,South East,region,23/10/2020,1427
E12000008,South East,region,22/10/2020,1450
E12000008,South East,region,21/10/2020,1640
E12000008,South East,region,20/10/2020,1599
E12000008,South East,region,19/10/2020,1410
E12000008,South East,region,18/10/2020,764
E12000008,South East,region,17/10/2020,798
E12000008,South East,region,16/10/2020,960
E12000008,South East,region,15/10/2020,975
E12000008,South East,region,14/10/2020,1081
E12000008,South East,region,13/10/2020,1024
E12000008,South East,region,12/10/2020,868
E12000008,South East,region,11/10/2020,492
E12000008,South East,region,10/10/2020,562
E12000008,South East,region,09/10/2020,785
E12000008,South East,region,08/10/2020,974
E12000008,South East,region,07/10/2020,916
E12000008,South East,region,06/10/2020,683
E12000008,South East,region,05/10/2020,752
E12000008,South East,region,04/10/2020,562
E12000008,South East,region,03/10/2020,542
E12000008,South East,region,02/10/2020,634
E12000008,South East,region,01/10/2020,521
E12000008,South East,region,30/09/2020,491
E12000008,South East,region,29/09/2020,350
E12000008,South East,region,28/09/2020,377
E12000008,South East,region,27/09/2020,269
E12000008,South East,region,26/09/2020,217
E12000008,South East,region,25/09/2020,314
E12000008,South East,region,24/09/2020,288
E12000008,South East,region,23/09/2020,254
E12000008,South East,region,22/09/2020,264
E12000008,South East,region,21/09/2020,226
E12000008,South East,region,20/09/2020,177
E12000008,South East,region,19/09/2020,175
E12000008,South East,region,18/09/2020,192
E12000008,South East,region,17/09/2020,164
E12000008,South East,region,16/09/2020,145
E12000008,South East,region,15/09/2020,137
E12000008,South East,region,14/09/2020,149
E12000008,South East,region,13/09/2020,61
E12000008,South East,region,12/09/2020,136
E12000008,South East,region,11/09/2020,157
E12000008,South East,region,10/09/2020,212
E12000008,South East,region,09/09/2020,166
E12000008,South East,region,08/09/2020,186
E12000008,South East,region,07/09/2020,205
E12000008,South East,region,06/09/2020,179
E12000008,South East,region,05/09/2020,158
E12000008,South East,region,04/09/2020,227
E12000008,South East,region,03/09/2020,224
E12000008,South East,region,02/09/2020,199
E12000008,South East,region,01/09/2020,124
E12000008,South East,region,31/08/2020,116
E12000008,South East,region,30/08/2020,101
E12000008,South East,region,29/08/2020,104
E12000008,South East,region,28/08/2020,118
E12000008,South East,region,27/08/2020,127
E12000008,South East,region,26/08/2020,114
E12000008,South East,region,25/08/2020,90
E12000008,South East,region,24/08/2020,95
E12000008,South East,region,23/08/2020,84
E12000008,South East,region,22/08/2020,78
E12000008,South East,region,21/08/2020,110
E12000008,South East,region,20/08/2020,130
E12000008,South East,region,19/08/2020,115
E12000008,South East,region,18/08/2020,77
E12000008,South East,region,17/08/2020,109
E12000008,South East,region,16/08/2020,36
E12000008,South East,region,15/08/2020,44
E12000008,South East,region,14/08/2020,95
E12000008,South East,region,13/08/2020,76
E12000008,South East,region,12/08/2020,83
E12000008,South East,region,11/08/2020,77
E12000008,South East,region,10/08/2020,111
E12000008,South East,region,09/08/2020,29
E12000008,South East,region,08/08/2020,31
E12000008,South East,region,07/08/2020,56
E12000008,South East,region,06/08/2020,60
E12000008,South East,region,05/08/2020,66
E12000008,South East,region,04/08/2020,67
E12000008,South East,region,03/08/2020,77
E12000008,South East,region,02/08/2020,21
E12000008,South East,region,01/08/2020,30
E12000008,South East,region,31/07/2020,41
E12000008,South East,region,30/07/2020,64
E12000008,South East,region,29/07/2020,79
E12000008,South East,region,28/07/2020,63
E12000008,South East,region,27/07/2020,85
E12000008,South East,region,26/07/2020,37
E12000008,South East,region,25/07/2020,48
E12000008,South East,region,24/07/2020,66
E12000008,South East,region,23/07/2020,76
E12000008,South East,region,22/07/2020,77
E12000008,South East,region,21/07/2020,77
E12000008,South East,region,20/07/2020,87
E12000008,South East,region,19/07/2020,46
E12000008,South East,region,18/07/2020,55
E12000008,South East,region,17/07/2020,50
E12000008,South East,region,16/07/2020,64
E12000008,South East,region,15/07/2020,63
E12000008,South East,region,14/07/2020,61
E12000008,South East,region,13/07/2020,69
E12000008,South East,region,12/07/2020,31
E12000008,South East,region,11/07/2020,33
E12000008,South East,region,10/07/2020,75
E12000008,South East,region,09/07/2020,85
E12000008,South East,region,08/07/2020,82
E12000008,South East,region,07/07/2020,54
E12000008,South East,region,06/07/2020,45
E12000008,South East,region,05/07/2020,58
E12000008,South East,region,04/07/2020,30
E12000008,South East,region,03/07/2020,63
E12000008,South East,region,02/07/2020,61
E12000008,South East,region,01/07/2020,68
E12000008,South East,region,30/06/2020,59
E12000008,South East,region,29/06/2020,82
E12000008,South East,region,28/06/2020,45
E12000008,South East,region,27/06/2020,54
E12000008,South East,region,26/06/2020,65
E12000008,South East,region,25/06/2020,63
E12000008,South East,region,24/06/2020,44
E12000008,South East,region,23/06/2020,59
E12000008,South East,region,22/06/2020,79
E12000008,South East,region,21/06/2020,66
E12000008,South East,region,20/06/2020,65
E12000008,South East,region,19/06/2020,80
E12000008,South East,region,18/06/2020,73
E12000008,South East,region,17/06/2020,80
E12000008,South East,region,16/06/2020,97
E12000008,South East,region,15/06/2020,97
E12000008,South East,region,14/06/2020,71
E12000008,South East,region,13/06/2020,67
E12000008,South East,region,12/06/2020,89
E12000008,South East,region,11/06/2020,94
E12000008,South East,region,10/06/2020,126
E12000008,South East,region,09/06/2020,111
E12000008,South East,region,08/06/2020,123
E12000008,South East,region,07/06/2020,61
E12000008,South East,region,06/06/2020,85
E12000008,South East,region,05/06/2020,141
E12000008,South East,region,04/06/2020,160
E12000008,South East,region,03/06/2020,135
E12000008,South East,region,02/06/2020,219
E12000008,South East,region,01/06/2020,185
E12000008,South East,region,31/05/2020,134
E12000008,South East,region,30/05/2020,131
E12000008,South East,region,29/05/2020,163
E12000008,South East,region,28/05/2020,201
E12000008,South East,region,27/05/2020,201
E12000008,South East,region,26/05/2020,180
E12000008,South East,region,25/05/2020,184
E12000008,South East,region,24/05/2020,150
E12000008,South East,region,23/05/2020,121
E12000008,South East,region,22/05/2020,247
E12000008,South East,region,21/05/2020,303
E12000008,South East,region,20/05/2020,338
E12000008,South East,region,19/05/2020,385
E12000008,South East,region,18/05/2020,357
E12000008,South East,region,17/05/2020,221
E12000008,South East,region,16/05/2020,192
E12000008,South East,region,15/05/2020,262
E12000008,South East,region,14/05/2020,294
E12000008,South East,region,13/05/2020,485
E12000008,South East,region,12/05/2020,411
E12000008,South East,region,11/05/2020,476
E12000008,South East,region,10/05/2020,308
E12000008,South East,region,09/05/2020,246
E12000008,South East,region,08/05/2020,351
E12000008,South East,region,07/05/2020,421
E12000008,South East,region,06/05/2020,446
E12000008,South East,region,05/05/2020,471
E12000008,South East,region,04/05/2020,488
E12000008,South East,region,03/05/2020,361
E12000008,South East,region,02/05/2020,416
E12000008,South East,region,01/05/2020,524
E12000008,South East,region,30/04/2020,649
E12000008,South East,region,29/04/2020,688
E12000008,South East,region,28/04/2020,658
E12000008,South East,region,27/04/2020,554
E12000008,South East,region,26/04/2020,501
E12000008,South East,region,25/04/2020,515
E12000008,South East,region,24/04/2020,659
E12000008,South East,region,23/04/2020,679
E12000008,South East,region,22/04/2020,693
E12000008,South East,region,21/04/2020,633
E12000008,South East,region,20/04/2020,490
E12000008,South East,region,19/04/2020,415
E12000008,South East,region,18/04/2020,519
E12000008,South East,region,17/04/2020,705
E12000008,South East,region,16/04/2020,655
E12000008,South East,region,15/04/2020,711
E12000008,South East,region,14/04/2020,553
E12000008,South East,region,13/04/2020,578
E12000008,South East,region,12/04/2020,485
E12000008,South East,region,11/04/2020,382
E12000008,South East,region,10/04/2020,575
E12000008,South East,region,09/04/2020,521
E12000008,South East,region,08/04/2020,565
E12000008,South East,region,07/04/2020,717
E12000008,South East,region,06/04/2020,594
E12000008,South East,region,05/04/2020,422
E12000008,South East,region,04/04/2020,455
E12000008,South East,region,03/04/2020,516
E12000008,South East,region,02/04/2020,485
E12000008,South East,region,01/04/2020,546
E12000008,South East,region,31/03/2020,470
E12000008,South East,region,30/03/2020,478
E12000008,South East,region,29/03/2020,295
E12000008,South East,region,28/03/2020,338
E12000008,South East,region,27/03/2020,330
E12000008,South East,region,26/03/2020,321
E12000008,South East,region,25/03/2020,307
E12000008,South East,region,24/03/2020,238
E12000008,South East,region,23/03/2020,280
E12000008,South East,region,22/03/2020,170
E12000008,South East,region,21/03/2020,128
E12000008,South East,region,20/03/2020,128
E12000008,South East,region,19/03/2020,127
E12000008,South East,region,18/03/2020,122
E12000008,South East,region,17/03/2020,89
E12000008,South East,region,16/03/2020,78
E12000008,South East,region,15/03/2020,53
E12000008,South East,region,14/03/2020,41
E12000008,South East,region,13/03/2020,54
E12000008,South East,region,12/03/2020,86
E12000008,South East,region,11/03/2020,50
E12000008,South East,region,10/03/2020,36
E12000008,South East,region,09/03/2020,24
E12000008,South East,region,08/03/2020,10
E12000008,South East,region,07/03/2020,4
E12000008,South East,region,06/03/2020,16
E12000008,South East,region,05/03/2020,5
E12000008,South East,region,04/03/2020,7
E12000008,South East,region,03/03/2020,9
E12000008,South East,region,02/03/2020,1
E12000008,South East,region,01/03/2020,0
E12000008,South East,region,29/02/2020,2
E12000008,South East,region,28/02/2020,2
E12000008,South East,region,27/02/2020,2
E12000008,South East,region,26/02/2020,0
E12000008,South East,region,25/02/2020,1
E12000008,South East,region,24/02/2020,1
E12000008,South East,region,23/02/2020,1
E12000008,South East,region,22/02/2020,0
E12000008,South East,region,21/02/2020,0
E12000008,South East,region,20/02/2020,0
E12000008,South East,region,19/02/2020,0
E12000008,South East,region,18/02/2020,0
E12000008,South East,region,17/02/2020,0
E12000008,South East,region,16/02/2020,0
E12000008,South East,region,15/02/2020,0
E12000008,South East,region,14/02/2020,0
E12000008,South East,region,13/02/2020,0
E12000008,South East,region,12/02/2020,0
E12000008,South East,region,11/02/2020,0
E12000008,South East,region,10/02/2020,0
E12000008,South East,region,09/02/2020,1
E12000008,South East,region,08/02/2020,4
E12000008,South East,region,07/02/2020,0
E12000008,South East,region,06/02/2020,0
E12000008,South East,region,05/02/2020,1
E12000009,South West,region,02/10/2021,777
E12000009,South West,region,01/10/2021,2008
E12000009,South West,region,30/09/2021,2459
E12000009,South West,region,29/09/2021,2350
E12000009,South West,region,28/09/2021,2664
E12000009,South West,region,27/09/2021,2805
E12000009,South West,region,26/09/2021,2585
E12000009,South West,region,25/09/2021,2366
E12000009,South West,region,24/09/2021,2677
E12000009,South West,region,23/09/2021,2855
E12000009,South West,region,22/09/2021,2186
E12000009,South West,region,21/09/2021,2112
E12000009,South West,region,20/09/2021,2121
E12000009,South West,region,19/09/2021,2219
E12000009,South West,region,18/09/2021,2153
E12000009,South West,region,17/09/2021,2110
E12000009,South West,region,16/09/2021,1734
E12000009,South West,region,15/09/2021,1606
E12000009,South West,region,14/09/2021,1596
E12000009,South West,region,13/09/2021,1776
E12000009,South West,region,12/09/2021,1184
E12000009,South West,region,11/09/2021,1108
E12000009,South West,region,10/09/2021,1555
E12000009,South West,region,09/09/2021,2354
E12000009,South West,region,08/09/2021,1895
E12000009,South West,region,07/09/2021,2017
E12000009,South West,region,06/09/2021,3242
E12000009,South West,region,05/09/2021,2413
E12000009,South West,region,04/09/2021,2415
E12000009,South West,region,03/09/2021,3116
E12000009,South West,region,02/09/2021,3314
E12000009,South West,region,01/09/2021,3385
E12000009,South West,region,31/08/2021,3727
E12000009,South West,region,30/08/2021,2657
E12000009,South West,region,29/08/2021,2030
E12000009,South West,region,28/08/2021,2289
E12000009,South West,region,27/08/2021,2801
E12000009,South West,region,26/08/2021,3227
E12000009,South West,region,25/08/2021,3332
E12000009,South West,region,24/08/2021,3541
E12000009,South West,region,23/08/2021,3734
E12000009,South West,region,22/08/2021,2674
E12000009,South West,region,21/08/2021,2954
E12000009,South West,region,20/08/2021,3494
E12000009,South West,region,19/08/2021,4198
E12000009,South West,region,18/08/2021,5015
E12000009,South West,region,17/08/2021,5231
E12000009,South West,region,16/08/2021,4259
E12000009,South West,region,15/08/2021,2458
E12000009,South West,region,14/08/2021,2329
E12000009,South West,region,13/08/2021,2730
E12000009,South West,region,12/08/2021,3049
E12000009,South West,region,11/08/2021,3171
E12000009,South West,region,10/08/2021,3123
E12000009,South West,region,09/08/2021,3132
E12000009,South West,region,08/08/2021,2266
E12000009,South West,region,07/08/2021,2212
E12000009,South West,region,06/08/2021,2849
E12000009,South West,region,05/08/2021,3011
E12000009,South West,region,04/08/2021,3123
E12000009,South West,region,03/08/2021,3097
E12000009,South West,region,02/08/2021,2720
E12000009,South West,region,01/08/2021,2012
E12000009,South West,region,31/07/2021,1964
E12000009,South West,region,30/07/2021,2299
E12000009,South West,region,29/07/2021,2741
E12000009,South West,region,28/07/2021,2945
E12000009,South West,region,27/07/2021,2792
E12000009,South West,region,26/07/2021,2708
E12000009,South West,region,25/07/2021,2007
E12000009,South West,region,24/07/2021,1907
E12000009,South West,region,23/07/2021,2466
E12000009,South West,region,22/07/2021,2528
E12000009,South West,region,21/07/2021,2966
E12000009,South West,region,20/07/2021,3411
E12000009,South West,region,19/07/2021,3926
E12000009,South West,region,18/07/2021,3270
E12000009,South West,region,17/07/2021,3404
E12000009,South West,region,16/07/2021,5004
E12000009,South West,region,15/07/2021,5748
E12000009,South West,region,14/07/2021,4805
E12000009,South West,region,13/07/2021,4078
E12000009,South West,region,12/07/2021,3549
E12000009,South West,region,11/07/2021,2421
E12000009,South West,region,10/07/2021,2081
E12000009,South West,region,09/07/2021,2410
E12000009,South West,region,08/07/2021,2483
E12000009,South West,region,07/07/2021,2689
E12000009,South West,region,06/07/2021,2456
E12000009,South West,region,05/07/2021,2159
E12000009,South West,region,04/07/2021,1626
E12000009,South West,region,03/07/2021,1610
E12000009,South West,region,02/07/2021,1638
E12000009,South West,region,01/07/2021,1770
E12000009,South West,region,30/06/2021,1833
E12000009,South West,region,29/06/2021,1748
E12000009,South West,region,28/06/2021,1753
E12000009,South West,region,27/06/2021,1073
E12000009,South West,region,26/06/2021,1072
E12000009,South West,region,25/06/2021,1111
E12000009,South West,region,24/06/2021,1163
E12000009,South West,region,23/06/2021,1194
E12000009,South West,region,22/06/2021,1092
E12000009,South West,region,21/06/2021,939
E12000009,South West,region,20/06/2021,691
E12000009,South West,region,19/06/2021,599
E12000009,South West,region,18/06/2021,757
E12000009,South West,region,17/06/2021,876
E12000009,South West,region,16/06/2021,847
E12000009,South West,region,15/06/2021,697
E12000009,South West,region,14/06/2021,715
E12000009,South West,region,13/06/2021,518
E12000009,South West,region,12/06/2021,411
E12000009,South West,region,11/06/2021,476
E12000009,South West,region,10/06/2021,425
E12000009,South West,region,09/06/2021,456
E12000009,South West,region,08/06/2021,317
E12000009,South West,region,07/06/2021,339
E12000009,South West,region,06/06/2021,221
E12000009,South West,region,05/06/2021,151
E12000009,South West,region,04/06/2021,193
E12000009,South West,region,03/06/2021,196
E12000009,South West,region,02/06/2021,200
E12000009,South West,region,01/06/2021,127
E12000009,South West,region,31/05/2021,122
E12000009,South West,region,30/05/2021,71
E12000009,South West,region,29/05/2021,59
E12000009,South West,region,28/05/2021,91
E12000009,South West,region,27/05/2021,90
E12000009,South West,region,26/05/2021,85
E12000009,South West,region,25/05/2021,76
E12000009,South West,region,24/05/2021,76
E12000009,South West,region,23/05/2021,72
E12000009,South West,region,22/05/2021,52
E12000009,South West,region,21/05/2021,56
E12000009,South West,region,20/05/2021,85
E12000009,South West,region,19/05/2021,93
E12000009,South West,region,18/05/2021,66
E12000009,South West,region,17/05/2021,92
E12000009,South West,region,16/05/2021,68
E12000009,South West,region,15/05/2021,55
E12000009,South West,region,14/05/2021,43
E12000009,South West,region,13/05/2021,65
E12000009,South West,region,12/05/2021,73
E12000009,South West,region,11/05/2021,89
E12000009,South West,region,10/05/2021,97
E12000009,South West,region,09/05/2021,101
E12000009,South West,region,08/05/2021,56
E12000009,South West,region,07/05/2021,73
E12000009,South West,region,06/05/2021,89
E12000009,South West,region,05/05/2021,113
E12000009,South West,region,04/05/2021,107
E12000009,South West,region,03/05/2021,116
E12000009,South West,region,02/05/2021,64
E12000009,South West,region,01/05/2021,39
E12000009,South West,region,30/04/2021,63
E12000009,South West,region,29/04/2021,99
E12000009,South West,region,28/04/2021,128
E12000009,South West,region,27/04/2021,96
E12000009,South West,region,26/04/2021,114
E12000009,South West,region,25/04/2021,116
E12000009,South West,region,24/04/2021,50
E12000009,South West,region,23/04/2021,95
E12000009,South West,region,22/04/2021,121
E12000009,South West,region,21/04/2021,129
E12000009,South West,region,20/04/2021,101
E12000009,South West,region,19/04/2021,127
E12000009,South West,region,18/04/2021,142
E12000009,South West,region,17/04/2021,68
E12000009,South West,region,16/04/2021,97
E12000009,South West,region,15/04/2021,113
E12000009,South West,region,14/04/2021,83
E12000009,South West,region,13/04/2021,118
E12000009,South West,region,12/04/2021,110
E12000009,South West,region,11/04/2021,80
E12000009,South West,region,10/04/2021,81
E12000009,South West,region,09/04/2021,100
E12000009,South West,region,08/04/2021,118
E12000009,South West,region,07/04/2021,130
E12000009,South West,region,06/04/2021,102
E12000009,South West,region,05/04/2021,134
E12000009,South West,region,04/04/2021,98
E12000009,South West,region,03/04/2021,93
E12000009,South West,region,02/04/2021,79
E12000009,South West,region,01/04/2021,135
E12000009,South West,region,31/03/2021,150
E12000009,South West,region,30/03/2021,123
E12000009,South West,region,29/03/2021,184
E12000009,South West,region,28/03/2021,210
E12000009,South West,region,27/03/2021,124
E12000009,South West,region,26/03/2021,195
E12000009,South West,region,25/03/2021,237
E12000009,South West,region,24/03/2021,307
E12000009,South West,region,23/03/2021,207
E12000009,South West,region,22/03/2021,299
E12000009,South West,region,21/03/2021,208
E12000009,South West,region,20/03/2021,151
E12000009,South West,region,19/03/2021,220
E12000009,South West,region,18/03/2021,259
E12000009,South West,region,17/03/2021,240
E12000009,South West,region,16/03/2021,203
E12000009,South West,region,15/03/2021,268
E12000009,South West,region,14/03/2021,196
E12000009,South West,region,13/03/2021,126
E12000009,South West,region,12/03/2021,261
E12000009,South West,region,11/03/2021,245
E12000009,South West,region,10/03/2021,240
E12000009,South West,region,09/03/2021,284
E12000009,South West,region,08/03/2021,293
E12000009,South West,region,07/03/2021,206
E12000009,South West,region,06/03/2021,200
E12000009,South West,region,05/03/2021,240
E12000009,South West,region,04/03/2021,275
E12000009,South West,region,03/03/2021,270
E12000009,South West,region,02/03/2021,283
E12000009,South West,region,01/03/2021,359
E12000009,South West,region,28/02/2021,210
E12000009,South West,region,27/02/2021,206
E12000009,South West,region,26/02/2021,313
E12000009,South West,region,25/02/2021,349
E12000009,South West,region,24/02/2021,385
E12000009,South West,region,23/02/2021,412
E12000009,South West,region,22/02/2021,554
E12000009,South West,region,21/02/2021,331
E12000009,South West,region,20/02/2021,405
E12000009,South West,region,19/02/2021,558
E12000009,South West,region,18/02/2021,644
E12000009,South West,region,17/02/2021,606
E12000009,South West,region,16/02/2021,586
E12000009,South West,region,15/02/2021,708
E12000009,South West,region,14/02/2021,436
E12000009,South West,region,13/02/2021,478
E12000009,South West,region,12/02/2021,733
E12000009,South West,region,11/02/2021,739
E12000009,South West,region,10/02/2021,839
E12000009,South West,region,09/02/2021,759
E12000009,South West,region,08/02/2021,993
E12000009,South West,region,07/02/2021,714
E12000009,South West,region,06/02/2021,626
E12000009,South West,region,05/02/2021,940
E12000009,South West,region,04/02/2021,1029
E12000009,South West,region,03/02/2021,1125
E12000009,South West,region,02/02/2021,1180
E12000009,South West,region,01/02/2021,1294
E12000009,South West,region,31/01/2021,840
E12000009,South West,region,30/01/2021,948
E12000009,South West,region,29/01/2021,1425
E12000009,South West,region,28/01/2021,1417
E12000009,South West,region,27/01/2021,1624
E12000009,South West,region,26/01/2021,1584
E12000009,South West,region,25/01/2021,2047
E12000009,South West,region,24/01/2021,989
E12000009,South West,region,23/01/2021,1201
E12000009,South West,region,22/01/2021,1714
E12000009,South West,region,21/01/2021,2027
E12000009,South West,region,20/01/2021,2082
E12000009,South West,region,19/01/2021,2474
E12000009,South West,region,18/01/2021,2858
E12000009,South West,region,17/01/2021,1591
E12000009,South West,region,16/01/2021,1732
E12000009,South West,region,15/01/2021,2438
E12000009,South West,region,14/01/2021,2769
E12000009,South West,region,13/01/2021,2842
E12000009,South West,region,12/01/2021,3058
E12000009,South West,region,11/01/2021,3692
E12000009,South West,region,10/01/2021,2145
